num_facture,date_facture,vendeur_nom,vendeur_adresse,vendeur_id_fiscal,iban,client_nom,client_adresse,client_id_fiscal,tva,sous_total,taxe,total,path_picture
93062905,08/16/2014,"Gaines, Wilson and Garner","71105 Maxwell Shoal Port Jeffrey, GA 72855",920-97-1776,GB26BGEN59099349063514,Anderson Group,"1908 Peters Burg West Ericaville, MS 94742",906-90-6958,10%,"1637,10","163,71","1800,81",batch_1/invoice_245_color_B_248.pdf0.jpg
79616362,01/13/2021,"Rosales, Day and Ingram","03999 Summer Court Suite 663 Lake Donna, WV 79137",984-78-0819,GB53HQXX53220596594552,Sanchez LLC,"939 Irwin Fall West Vanessa, DC 59758",909-95-3097,10%,"3794,80","379,48","4174,28",batch_1/invoice_143_color_B_247.pdf0.jpg
79064100,05/25/2018,Love Inc,"1195 Hayes Parkways New Justinshire, NY 24322",960-75-3286,GB43DZUR91203484671992,Brown and Sons,"074 Davis Circle Apt. 374 New Susanmouth, KS 25871",992-88-6386,10%,"84,44","8,44","92,88",batch_1/invoice_721.pdf0.jpg
50027163,02/24/2012,"Mendez, Gibson and Shaffer","042 Kelly Rest Suite 958 East Christopherville, FL 30317",932-75-9698,GB72XRMN08242549288864,"Hill, Cortez and Hays","130 Anderson Mission Apt. 986 Lisaland, DE 05170",981-98-3172,10%,"9877,48","987,75","10865,23",batch_1/invoice_547.pdf0.jpg
14964142,12/23/2013,Lewis and Sons,"49350 Thompson Curve Apt. 061 Port Brookestad, HI 14952",942-98-6527,GBO5IBQM91202997209705,Dixon-Wall,"5816 Kenneth Roads West Rhondamouth, MI 88835",997-75-8847,10%,"4,49","0,45","4,94",batch_1/invoice_137_color_B_244.pdf0.jpg
83876203,03/29/2019,"Hamilton, Schmidt and Graves","7894 Klein Parkways North Monica, IL 62260",914-80-3695,GB11TSGI11085522221932,"Rodriguez, Davis and Lee","95890 Garcia Passage Suite 732 West Victoriaport, SD 78244",909-75-0228,10%,"254,84","25,48","280,32",batch_1/invoice_61.pdf0.jpg
78190005,01/09/2016,"Simmons, Jones and Jones","729 Stuart Junction Suite 293 Fischerhaven, KY 01976",971-97-3695,GB79ZQIE46612682783689,Medina and Sons,"449 Pedro Union Johnshire, KS 36901",903-74-1935,10%,"3769,55","376,95","4146,50",batch_1/invoice_160_color_B_243.pdf0.jpg
33299774,10/24/2015,"Garcia, Avery and Hernandez","943 Gabriel Mount East Vincentmouth, WV 46442",994-90-8800,GB76YTZG19329328977907,Dennis LLC,"923 Lydia Light Apt. 886 Lake Sharon, ND 31159",975-97-1215,10%,"1564,55","156,46","1721,01",batch_1/invoice_546.pdf0.jpg
85315696,07/19/2011,"Johnson, Morales and Logan","15021 Christopher Estate East Shelbyview, LA 68166",938-98-7770,GB79FYZS93529942978629,Spears-Martinez,"411 Faulkner Center North Ricky, IA 21156",974-85-4058,10%,"158,65","15,87","174,52",batch_1/invoice_317_color_B_242.pdf0.jpg
86225018,12/18/2015,Collins Group,"9443 Poole Knolls Suite 177 Adrianberg, ND 38826",942-76-9532,GB60BEERO2797168010013,Pope LLC,"98672 Rodriguez Common Apt. 340 New Isabellabury, NY 68785",918-70-1520,10%,"5409,72","540,97","5950,69",batch_1/invoice_720.pdf0.jpg
40703416,12/27/2015,"Henderson, Baker and Johnson","9191 Julie Crest Suite 912 West Ryanfort, ME 08544",925-86-6059,GB87VHVY25464138065566,"Vazquez, Thomas and Pugh","20352 Miller Cliff Suite 009 Erichaven, SC 98961",993-85-1912,10%,"388,32","38,83","427,15",batch_1/invoice_60.pdf0.jpg
88630006,02/18/2017,Pena-White,"PSC 5572, Box 3859 APO AE 91948",915-70-2953,GB62ZCLM16033291419062,"Barton, Haynes and Washington","3867 Scott Freeway Suite 003 New Heidi, WV 19737",923-81-3820,10%,"30722,14","3072,21","33794,35",batch_1/invoice_215_color_B_247.pdf0.jpg
83347787,06/05/2013,"Williams, Coleman and Parrish","716 Johnson Mountain Suite 119 South Lisa, CT 42270",953-87-3893,GB39BPFW56068121674289,Lyons-Manning,"364 Melissa Brooks Veronicaland, IL 74914",952-91-0003,10%,"507,14","50,71","557,85",batch_1/invoice_189.pdf0.jpg
18001573,12/30/2012,Mcgrath-Ruiz,"96052 Arnold Mountain East Sara, SD 80652",911-76-9645,GB37ARTN37168057473190,"Chavez, Burke and Jones","469 Mcdonald Mountains Apt. 860 Lake Jason, MI 93514",976-73-2435,10%,"100,97","10,10","111,07",batch_1/invoice_188.pdf0.jpg
50047409,08/05/2014,Green Ltd,USCGC Morales FPO AE 63729,938-83-5813,GB74DTTK24829655980620,Brown and Sons,USNV Price FPO AA 77515,941-99-0882,10%,"38547,52","3854,75","42402,27",batch_1/invoice_406_color_B_247.pdf0.jpg
71349588,01/12/2014,Becker-Miller,"979 Wilkinson Squares Dunlapside, AL 33439",995-72-6802,GB63ETLG95407316250527,Patterson-Rhodes,"092 Jeffery Vista Apt. 026 Port Elizabeth, MN 28158",921-86-6957,10%,"375,18","37,52","412,70",batch_1/invoice_282_color_B_250.pdf0.jpg
88351693,09/01/2014,"Johnson, Reynolds and Potter","77752 Anderson Drive Kelleyville, IL 65763",983-79-9082,GB12OVRF48783325801365,Taylor-Moore,"4487 Kristin Springs Apt. 843 Christopherfurt, KY 01651",906-78-1558,10%,"410,00","41,00","451,00",batch_1/invoice_52_color_B_241.pdf0.jpg
89042780,10/16/2015,"Henderson, Brown and Carson","69217 Alex Mews New Shelbyland, GA 76776",975-87-2875,GBO6PCTB20216280708284,"Brown, Dodson and Weaver","875 Meyers Squares Suite 046 East Leahhaven, WA 36603",981-79-3397,10%,"1908,56","190,86","2099,42",batch_1/invoice_18_color_B_250.pdf0.jpg
43846862,01/10/2017,Phillips PLC,USCGC Harrington FPO AE 01096,950-85-9169,GB32TDGW94197567592729,"Elliott, Moreno and Garcia","085 Schmitt Loaf Apt. 207 Kimberlychester, DE 81788",941-78-0381,10%,"4814,94","481,49","5296,43",batch_1/invoice_275.pdf0.jpg
72455228,05/11/2021,"Potts, Reed and Miller",USCGC Weeks FPO AA 06868,913-82-5781,GB54RDGK95400103726634,Brady LLC,"26039 Anita Stravenue North Peter, WA 22187",953-75-0545,10%,"1959,98","196,00","2155,98",batch_1/invoice_274.pdf0.jpg
29800590,08/10/2012,Lambert-Gomez,"606 kristy Cliffs New Jefferytown, GA 07818",989-94-2196,GB84XXYM74021956790771,"Hines, Hickman and Johnson","6230 Hill Turnpike Apt. 357 Davisberg, TN 25348",973-90-3341,10%,"985,96","98,60","1084,56",batch_1/invoice_8_color_B_246.pdf0.jpg
15259432,02/06/2016,"Franklin, Buchanan and Reed","61217 Smith Mall Suite 690 Seanberg, DE 85994",931-73-0421,GB25HDAF70741306057560,"Ford, Myers and Walton","935 Sharon Junctions Suite 858 Rayville, AZ 10556",957-96-8255,10%,"74,99","7,50","82,49",batch_1/invoice_334.pdf0.jpg
13110923,12/21/2013,"Cruz, Meyer and Quinn","599 Nancy Common Suite 746 Holdershire, CO 20226",992-81-7813,GB32AMZY31340900461145,"Hodges, Lang and Thompson","685 Daniel Alley Audreyview, OR 28942",907-76-8703,10%,"27808,00","2780,80","30588,80",batch_1/invoice_152.pdf0.jpg
86561552,03/09/2018,Williams Group,"0213 Stacie Port Suite 528 Martinezchester, IA 78438",965-77-6799,GB63VZHN76142928623566,Taylor-Howard,"8050 Greene Turnpike Suite 104 Lake Elizabethchester, VT 74878",952-79-5757,10%,"3004,71","300,47","3305,18",batch_1/invoice_153.pdf0.jpg
27485789,10/14/2013,"Lopez, Franklin and Chapman","3613 Sherri Meadow New Justin, TX 45931",978-85-9993,GB39EKQP99476149224224,"Lopez, Thompson and Thomas","51261 Pamela Key Port Jasmineburgh, NE 57893",977-77-9372,10%,"641,75","64,17","705,92",batch_1/invoice_335.pdf0.jpg
22553110,07/26/2011,Evans-Nelson,"229 Boyd Forge Suite 225 Alexanderberg, IA 85827",998-82-2041,GB64LGRS58419726002675,Black LLC,"222 Cannon Station Apt. 735 Michaelside, IA 01530",954-73-3822,10%,"40573,17","4057,32","44630,49",batch_1/invoice_14_color_B_248.pdf0.jpg
16798931,10/15/2018,Duncan and Sons,"78036 Valentine Mill Apt. 512 Sotohaven, KS 90021",911-98-6041,GB87ZVVB88258027299757,Williams-Rubio,"4089 Suarez Knoll Suite 590 Roytown, MS 89591",977-88-7324,10%,"707,72","70,77","778,49",batch_1/invoice_30_color_B_244.pdf0.jpg
11101593,05/18/2015,"Hood, Ruiz and Williams","648 Margaret Inlet Apt. 779 New Virginiafort, CO 92810",902-85-7672,GB42BADT92735948077407,Carter Ltd,"65534 Campbell Path Suite 163 North Stacy, DC 67000",932-94-8276,10%,"1019,94","101,99","1121,93",batch_1/invoice_896.pdf0.jpg
93559969,11/14/2017,Taylor Group,"42883 David Squares Suite 650 Martinezfort, GA 10037",900-99-1106,GB56FEEJ56494618783706,Ashley-Cook,"14925 Gabriel Ridge Apt. 801 North Theresaport, MD 19569",989-76-6346,10%,"159,95","15,99","175,94",batch_1/invoice_406.pdf0.jpg
65123866,11/20/2012,"Potts, Pittman and Beck",USNV Stone FPO AE 65337,970-95-1799,GB55YMCM02538391714621,Garcia-Perkins,"897 Gonzalez Junction Apt. 934 Jesseburgh, MN 12053",992-87-3315,10%,"830,59","83,06","913,65",batch_1/invoice_660.pdf0.jpg
27405523,03/24/2018,"Case, Mccarthy and Dean","7396 Shaw Rapids Suite 134 Port Andrewtown, MI 74752",907-70-9786,GB59JWHU25830307756814,Peterson-Crane,"717 Clark Light Lake Susanview, KY 74161",927-98-3793,10%,"109,65","10,97","120,62",batch_1/invoice_661.pdf0.jpg
90670432,03/13/2018,Kennedy PLC,"33259 David Courts Port Michael, VT 18813",963-77-6871,GB35VMQQ33475201075568,Stevens Inc,USCGC Williams FPO AP 05167,906-75-9849,10%,"72,30","7,23","79,53",batch_1/invoice_897.pdf0.jpg
33145095,08/06/2020,Stanton Group,"842 Bailey Parkway Suite 151 Garrettfurt, ME 57599",908-72-7715,GBO8QDAN93727942716387,Perez Inc,"851 Weber Summit Suite 726 Warechester, HI 77867",986-72-6126,10%,"151,96","15,20","167,16",batch_1/invoice_400_color_B_254.pdf0.jpg
90118586,08/21/2017,Taylor and Sons,"1669 Cabrera Loop Apt. 577 Jenniferland, SD 77850",947-73-2780,GB26UFST52285574070709,Obrien Ltd,"29360 Ashley Harbor East Mary, WI 25259",976-96-7284,10%,"274,13","27,41","301,54",batch_1/invoice_407.pdf0.jpg
70699664,10/28/2017,Mack-Clark,"4930 Baker Village Hamiltonbury, AK 16056",959-83-1290,GBO2UCOF70072672485822,"Hess, Douglas and Blackburn","449 Beltran Ford Suite 068 West Kelly, HI 25374",957-83-5332,10%,"2320,93","232,09","2553,02",batch_1/invoice_423_color_B_251.pdf0.jpg
41997527,02/02/2021,"Hernandez, Guzman and Lopez","373 Michael Prairie Suite 090 Whitemouth, IA 35581",938-70-7366,GB95XJQZ22238493620481,Cox LLC,"65385 Stacy Cliffs Suite 513 New Samuelside, OH 89178",936-77-3988,10%,"71,40","7,14","78,54",batch_1/invoice_158_color_B_243.pdf0.jpg
40259650,06/08/2019,Medina Inc,"3800 Audrey Ramp Apt. 617 West Kathryn, SC 31129",972-74-6164,GB83WQSH89957836971047,Mills Inc,Unit 8065 Box 0489 DPO AA 57123,922-86-9809,10%,"140,09","14,01","154,10",batch_1/invoice_494.pdf0.jpg
25604558,03/08/2015,Mcdaniel Inc,"980 Henry Ville Penaborough, VT 44420",903-83-8978,GB80TMJI44741478905305,Taylor and Sons,"1445 Silva Trace North Susan, TX 31627",968-91-4447,10%,"278,93","27,89","306,82",batch_1/invoice_804.pdf0.jpg
25532811,07/07/2016,Sandoval-Mckenzie,"0568 Lori Landing New Gabriel, FL 38446",935-92-3150,GB39CBDD79313779866142,"Terry, Lindsey and Fox","4053 Justin Port Mcbridetown, OH 93256",924-95-1084,10%,"3219,80","321,98","3541,78",batch_1/invoice_495.pdf0.jpg
86504530,08/03/2014,"Campbell, Hernandez and Myers","7539 Silva Island West Vincentbury, NJ 79795",956-92-8436,GB51XYWR02122483867316,"Ward, Stewart and Bennett",Unit 3754 Box 7172 DPO AA 86105,928-95-8430,10%,"19078,52","1907,85","20986,37",batch_1/invoice_805.pdf0.jpg
89174655,01/19/2016,Hayden-Young,"5394 David Motorway Apt. 573 South Amandaville, NV 46198",911-87-3432,GB89JRLS95828897014080,Guerrero Group,"53693 Donna Neck Brownburgh, OH 92017",970-77-2494,10%,"101,19","10,12","111,31",batch_1/invoice_28.pdf0.jpg
76880869,08/13/2018,Montoya-Williams,Unit 7304 Box 5404 DPO AA 95089,949-71-1390,GB65EJKF06885403664048,"Walker, Anderson and Medina","1360 Allen Villages Suite 481 Francisborough, WA 82514",956-82-0802,10%,"4637,86","463,79","5101,65",batch_1/invoice_768.pdf0.jpg
58097062,04/05/2013,Wright-Alvarez,"8309 Bernard Village Apt. 284 Robinsonshire, VT 35375",922-84-4511,GB79CMCC33561352409593,Harper-Flynn,"753 Acevedo Crossroad Suite 727 West Marcus, NY 87119",964-84-7884,10%,"28929,32","2892,93","31822,25",batch_1/invoice_29.pdf0.jpg
81858677,12/25/2012,Gonzalez and Sons,"96926 Mariah Hollow Apt. 704 New Jeanette, GA 66964",924-80-9815,GBO6WJVA31682243580522,Anderson Group,"PSC 0469, Box 6078 APO AP 14160",905-96-5697,10%,"2171,75","217,18","2388,93",batch_1/invoice_769.pdf0.jpg
46775557,04/05/2019,"Roberts, Smith and Rogers","8415 Suarez Rapids Hicksfort, FL 60166",908-71-4639,GB30LTFL22480789312543,Rose Ltd,"PSC 3715, Box 5395 APO AE 90242",972-82-7727,10%,"72,98","7,30","80,28",batch_1/invoice_125.pdf0.jpg
26925356,01/05/2017,"Gomez, Sanchez and Flores","83249 Ferguson View Apt. 679 South Laurieport, ME 75440",930-74-5030,GB64WLDC58093598352721,"Freeman, Williams and Rodriguez","81967 Abigail Heights Jensenmouth, IA 16715",972-82-0978,10%,"1125,22","112,52","1237,74",batch_1/invoice_343.pdf0.jpg
57468195,12/25/2013,"Hutchinson, Williams and Wilson","27897 Merritt Circle East Richard, MI 82755",917-73-7110,GBO8AGYT9514478445 7006,Adams-Campbell,"3649 Barnett Fork New Andreaside, WI 21028",987-80-1887,10%,"89,62","8,96","98,58",batch_1/invoice_342.pdf0.jpg
76671573,04/08/2012,Benson LLC,"4646 Joshua Ranch South Karen, ME 87798",940-77-9230,GBO3VHUR92534869762657,"Smith, Landry and Ruiz",USS Bailey FPO AP 87951,912-85-0464,10%,"9,78","0,98","10,76",batch_1/invoice_124.pdf0.jpg
54212825,05/01/2015,Hutchinson PLC,"7046 Barrett Mount Floresberg, AZ 86083",959-74-2014,GB39WGXJ06397307045703,Chapman-Long,"245 Eric Rest Suite 622 Port Jimmyview, CO 68684",953-85-0282,10%,"501,40","50,14","551,54",batch_1/invoice_7.pdf0.jpg
12459784,08/19/2020,"Smith, Johnson and Ramsey","3581 Ruben Gateway Suite 160 New Kayla, NH 28229",902-96-4332,GB87QEXA37903967899333,Russell-Cruz,USNV Olson FPO AP 50747,969-85-1568,10%,"147,99","14,80","162,79",batch_1/invoice_6.pdf0.jpg
27344877,07/15/2019,Branch LLC,"12220 Rogers Isle Suite 487 East Raymond, LA 85878",973-90-5347,GB27HHRH57259299506825,Rivers-Williams,"6239 Jack Islands Suite 940 Nicoleborough, TX 55057",905-98-2962,10%,"436,69","43,67","480,36",batch_1/invoice_398_color_B_242.pdf0.jpg
13886485,11/24/2013,Chan-Becker,"575 Nicole Crest Apt. 126 North Kimberly, NJ 55703",925-81-8845,GB63IDWT62763379585102,Mitchell LLC,"10199 Heidi Villages Suite 303 Patrickchester, OK 35545",975-98-5531,10%,"42013,69","4201,37","46215,06",batch_1/invoice_617.pdf0.jpg
71433151,12/16/2020,Watson-White,"43174 York Plains Melissaton, DC 62123",932-74-8370,GB35CWHI24962827196133,Sanchez Ltd,USNS Brown FPO AP 58768,994-70-5241,10%,"7260,32","726,03","7986,35",batch_1/invoice_392_color_B_249.pdf0.jpg
78985014,10/21/2020,"Gibson, Bradley and Jackson","9775 Stewart Views East Jamesbury, DC 54800",937-95-7072,GB95QWSR26857909060365,Dickson LLC,"017 Deanna Valleys Suite 173 Howardmouth, KS 36164",903-84-2561,10%,"10977,08","1097,71","12074,79",batch_1/invoice_132_color_B_245.pdf0.jpg
37107781,07/29/2012,Williamson-Hernandez,"68869 Jones Port Suite 113 Parksstad, NM 27564",946-73-8252,GB30TGFD70872253743837,Lee-Burnett,"20130 Jessica Track Apt. 223 Weberhaven, CO 86898",994-84-0379,10%,"2549,93","254,99","2804,92",batch_1/invoice_471.pdf0.jpg
69875170,07/18/2014,"Davis, Thomas and Larson","6943 Long Street Suite 644 East Jennifer, WV 57076",984-82-1277,GB63MNKB15123766783579,Romero Inc,"3498 Margaret Shores Noahtown, WA 89768",988-79-9604,10%,"176837,91","17683,79","194521,70",batch_1/invoice_470.pdf0.jpg
67300087,03/16/2018,Dean LLC,"941 Melissa Oval South Vincent, CA 57024",956-91-4420,GB91KMZH01348790332435,Barrett-Harris,"944 Sanchez Ford Suite 076 Port Angelabury, IL 45043",965-88-7659,10%,"20372,16","2037,22","22409,38",batch_1/invoice_616.pdf0.jpg
69062791,02/16/2021,Torres Group,"26001 Miller Island Shannonchester, ID 81488",943-82-0865,GB82IDDS24618264457119,Parker-Lam,Unit 3880 Box 7735 DPO AE 39399,922-90-8584,10%,"2111,67","211,17","2322,84",batch_1/invoice_489_color_B_247.pdf0.jpg
45483334,10/04/2019,Davis-Ramirez,"88718 Jeremy Estate East Michael, NM 10215",979-87-1493,GB68WDCF95964468622130,Thornton-Henry,"0054 Patrick Crescent Suite 551 Mirandaborough, TN 23837",923-90-0011,10%,"207,24","20,72","227,96",batch_1/invoice_366_color_B_240.pdf0.jpg
17695664,02/27/2015,"Daniel, Maxwell and Marshall","35648 Christopher Mountains Lake Michael, AZ 85560",997-71-1340,GB47SDLI92738962954333,Clay-Johnson,"4215 Janet Inlet Apt. 746 Fernandezhaven, OR 73805",936-73-8697,10%,"208,34","20,83","229,17",batch_1/invoice_146_color_B_246.pdf0.jpg
97410469,02/12/2018,"Nelson, Beard and Hill","931 Christopher Path Simsstad, SC 34189",960-72-9685,GB17YVSQ66914426968456,Kidd Group,"697 Nguyen Isle Apt. 434 Leeshire, AK 34952",935-83-1833,10%,"152,34","15,23","167,57",batch_1/invoice_297_color_B_244.pdf0.jpg
37066060,05/07/2019,Fisher LLC,"8622 Jennifer Keys Lake Felicia, DE 72619",913-80-0017,GB20NTHI85246649637030,Nixon Ltd,"7253 Weiss Loop Suite 364 Mitchellshire, IN 22217",931-88-7932,10%,"1599,89","159,99","1759,88",batch_1/invoice_685.pdf0.jpg
51033885,10/20/2020,Haney LLC,"299 Lopez Turnpike Port Ashleystad, CT 96543",983-71-0760,GB72WXZQ30602505765427,Davis-Olson,"03296 Larry Locks Suite 711 Boothland, OK 16934",924-85-0788,10%,"208,25","20,83","229,08",batch_1/invoice_873.pdf0.jpg
66919860,05/11/2021,King-Aguilar,"595 Hoffman Prairie South James, MT 62369",967-76-8099,GB96NPWF24313123989624,"Chavez, Ortega and Hunt","466 Laura Hills New Ruth, AK 68704",912-81-4088,10%,"45,36","4,54","49,90",batch_1/invoice_872.pdf0.jpg
76619276,11/16/2011,"Bailey, Adams and Pacheco","8114 Blake Course Shieldsshire, KS 95278",988-86-2916,GB22BWOK82952788901911,Morgan Ltd,"8866 Brown Centers Suite 945 New Stephaniemouth, IN 94165",971-85-8091,10%,"312,61","31,26","343,87",batch_1/invoice_684.pdf0.jpg
78321725,06/21/2015,Flores and Sons,"665 Joshua Street Morganborough, IN 22483",973-90-4792,GB67ZJGO12410847361726,Ross-Fernandez,"3842 Kyle Park Suite 882 West Jennifer, MI 96108",963-71-8998,10%,"136,54","13,65","150,19",batch_1/invoice_579.pdf0.jpg
71439588,02/08/2021,Clayton LLC,"539 Macias Square Suite 047 Hernandezmouth, MT 50375",983-76-1434,GB91VRKL59063997994161,Bailey-Adams,"686 Jennifer Knolls North Michelle, DC 14984",931-97-6382,10%,"219,95","22,00","241,95",batch_1/invoice_578.pdf0.jpg
33289699,12/24/2012,Hall-Martinez,"3197 Jillian Forks Suite 115 Kimchester, HI 43821",941-80-9599,GB32HGAS20083011657056,Haynes-Woods,USNV Gilbert FPO AP 32645,953-82-2864,10%,"399,95","40,00","439,95",batch_1/invoice_25_color_B_250.pdf0.jpg
30126821,11/27/2014,"Stewart, Arias and Nguyen","71412 Reed Flats Jeromeburgh, ID 25524",908-70-4008,GB15U0LD40900362402801,Holt-Snow,"43329 Gentry Landing Suite 524 Hortonside, NH 74585",986-96-6833,10%,"4838,25","483,83","5322,08",batch_1/invoice_438.pdf0.jpg
51385584,11/08/2012,Nelson Ltd,"89481 Gregory Passage West Matthew, ND 41895",985-85-7001,GB25BDSB16397759484798,"Garcia, Navarro and Rocha","60681 Jack Avenue Apt. 553 North Melanie, CO 89549",975-82-6622,10%,"2549,69","254,97","2804,66",batch_1/invoice_439.pdf0.jpg
66700610,06/19/2013,Collins-Cooley,"4425 Ricky Flat Michaelview, MI 08322",950-84-4233,GB29DRKV13313481883804,Grant PLC,"833 Williams Island Suite 889 Stewartfort, KS 31161",922-81-2426,10%,"1319,92","131,99","1451,91",batch_1/invoice_290.pdf0.jpg
95434324,10/16/2017,Gross-Aguilar,"629 Lindsey Gardens Martinport, OH 48374",910-71-2736,GB520HPZ44460592209057,Wood-Mccarty,"99780 Santos Manor Suite 643 Angelatown, ME 15450",917-72-9048,10%,"933,36","93,34","1026,70",batch_1/invoice_16_color_B_241.pdf0.jpg
87280945,03/05/2012,Burton Inc,"5917 Carr Forge Apt. 998 Port Brandi, OK 94611",955-83-7886,GB33BRCP82220700422203,"Daniels, Garcia and Larson","2461 Blair Freeway Suite 091 South Bradley, WI 73722",927-84-9052,10%,"995,96","99,60","1095,56",batch_1/invoice_291.pdf0.jpg
68338115,01/07/2021,"Bennett, Sullivan and Collier","15274 Jeremy Drive West Rachelport, AL 68880",949-77-5366,GB510EMX60944820724863,Adams-Lewis,"43501 Dickerson Green Apt. 577 Brandonborough, NV 49801",939-99-9502,10%,"145,53","14,55","160,08",batch_1/invoice_84.pdf0.jpg
47602389,03/22/2015,Adkins PLC,"80695 Johnson Centers Suite 505 West Jasmineburgh, SD 27364",960-84-9145,GB59GUGQ50026153371793,Roberts Inc,"7070 Wall Highway North Cassidychester, CT 15244",905-96-0130,10%,"119395,02","11939,50","131334,52",batch_1/invoice_932.pdf0.jpg
19570656,04/05/2016,Nixon-Delacruz,"3434 Erik Square Apt. 923 Heathertown, WA 04052",996-85-2350,GBO8UMMI198094755494368,Schneider-Garrison,USCGC Delgado FPO AP 90429,911-88-4203,10%,"59,98","6,00","65,98",batch_1/invoice_85.pdf0.jpg
77164038,04/15/2021,Brooks-Butler,"5512 Caleb Neck Apt. 665 East Stacyport, TX 38874",959-82-7171,GB34PODL50120591029883,Myers-Brooks,"430 Deborah Roads Apt. 628 North Robert, ID 50640",915-81-7284,10%,"82,43","8,24","90,67",batch_1/invoice_933.pdf0.jpg
74782862,02/17/2012,White Group,"760 Rowe Passage Suite 175 Sharonstad, MN 16054",988-76-2915,GB57KWUS83875752576575,"Chavez, Harrell and Parker","76796 Stephanie Burgs Suite 040 Lake Nataliebury, SC 66574",967-72-9938,10%,"1514,00","151,40","1665,40",batch_1/invoice_180_color_B_244.pdf0.jpg
78493177,09/01/2013,"Johnson, Patterson and Tate","512 Rose Cape Port Mark, WV 58299",970-98-9842,GB85KYET43393829225220,Stein PLC,USNS Serrano FPO AE 91481,993-70-8175,10%,"329,12","32,91","362,03",batch_1/invoice_353_color_B_243.pdf0.jpg
88408888,06/02/2012,"Burns, Hall and Lopez","7540 Regina Fords Mayton, OR 54521",959-87-8700,GB56RKWK49595633158002,"Baldwin, Johnson and Jenkins","77711 Bryant Drive Ramirezbury, NE 44571",941-94-1167,10%,"591,52","59,15","650,67",batch_1/invoice_139_color_B_254.pdf0.jpg
